id_aluno,idade_aluno,fase,turma,ponto_de_virada,pedra,ian,ida,ieg,iaa,ips,ipp,ipv,inde,ano
pm-916,14,4,G,Sim,Topázio,10.0,7.8,9.7,8.3,7.5,9.2,9.3,8.87,2021-01-01
pm-919,16,6,A,Não,Ágata,10.0,5.5,3.9,7.5,7.5,7.8,6.8,6.52,2021-01-01
pm-922,11,2,E,Não,Ametista,10.0,5.6,6.7,8.5,6.3,8.5,8.5,7.48,2021-01-01
pm-923,9,0,M,Não,Ágata,5.0,3.9,8.3,8.0,5.0,6.6,5.0,5.91,2021-01-01
pm-926,13,2,I,Não,Ametista,5.0,6.9,7.9,9.0,5.0,7.5,8.1,7.22,2021-01-01
pm-927,10,1,J,Não,Ametista,5.0,4.7,8.8,7.4,7.5,8.1,8.8,7.25,2021-01-01
pm-930,16,5,A,Sim,Topázio,5.0,9.0,8.3,10.0,7.5,8.0,9.3,8.36,2021-01-01
pm-931,10,1,G,Não,Ametista,5.0,6.6,9.6,8.5,6.9,8.3,8.2,7.76,2021-01-01
pm-932,13,3,B,Não,Ametista,10.0,6.4,5.8,10.0,7.5,7.1,6.9,7.29,2021-01-01
pm-937,11,2,G,Não,Topázio,10.0,8.3,8.3,10.0,7.5,8.1,8.4,8.58,2021-01-01
pm-938,14,3,G,Não,Ágata,5.0,6.0,7.5,8.8,6.3,7.9,7.0,6.88,2021-01-01
pm-939,,3,D,Não,Ágata,5.0,7.4,5.0,9.2,4.4,9.1,6.2,6.47,2021-01-01
pm-940,10,1,C,Não,Ágata,5.0,2.9,8.3,8.5,7.5,7.9,7.1,6.56,2021-01-01
pm-944,15,3,F,Não,Quartzo,5.0,1.3,4.7,9.2,5.6,7.3,3.6,4.62,2021-01-01
pm-945,,3,D,Não,Ametista,5.0,9.0,6.4,8.8,7.5,8.3,8.6,7.75,2021-01-01
pm-946,,3,M,Não,Ametista,10.0,7.1,6.1,7.9,7.5,7.5,8.1,7.54,2021-01-01
pm-947,,1,F,Não,Ametista,5.0,5.1,8.8,8.5,7.5,8.1,8.1,7.31,2021-01-01
pm-948,14,3,C,Não,Ametista,5.0,6.2,6.4,8.3,7.5,7.5,7.8,6.91,2021-01-01
pm-951,17,6,A,Não,Ametista,5.0,7.0,7.2,8.3,7.5,8.0,7.6,7.23,2021-01-01
pm-956,,0,P,Não,Ametista,10.0,5.9,7.5,9.0,7.5,7.5,7.6,7.6,2021-01-01
pm-957,11,2,N,Não,Ametista,10.0,5.3,7.5,7.5,7.5,8.1,7.9,7.44,2021-01-01
pm-958,16,4,G,Não,Ametista,5.0,7.6,8.1,7.1,6.9,8.1,8.3,7.49,2021-01-01
pm-959,,1,N,Sim,Ametista,5.0,6.1,10.0,9.0,7.5,8.1,9.4,8.06,2021-01-01
pm-961,10,2,N,Não,Ametista,10.0,4.2,7.5,9.5,6.3,7.7,7.9,7.26,2021-01-01
pm-963,,1,G,Não,Ametista,5.0,7.3,9.6,7.0,7.5,8.1,8.8,7.88,2021-01-01
pm-964,12,2,G,Não,Ágata,5.0,6.3,5.4,0.0,7.5,8.3,8.0,6.03,2021-01-01
pm-965,13,3,C,Não,Ametista,10.0,5.0,6.1,8.8,7.5,7.5,8.2,7.24,2021-01-01
pm-966,,0,K,Não,Quartzo,5.0,0.0,0.0,8.0,7.5,2.5,5.0,3.3,2021-01-01
pm-969,,0,J,Sim,Topázio,5.0,7.7,10.0,9.5,7.5,8.8,9.9,8.6,2021-01-01
pm-972,,0,R,Sim,Topázio,5.0,6.6,10.0,9.5,7.5,8.1,9.6,8.25,2021-01-01
pm-973,10,1,N,Não,Ágata,5.0,2.7,7.9,6.3,6.3,6.9,6.8,5.93,2021-01-01
pm-977,,1,B,Não,Ágata,5.0,5.4,7.1,9.0,7.5,5.8,5.1,6.25,2021-01-01
pm-983,11,3,L,Sim,Topázio,10.0,7.2,7.5,7.9,7.5,8.5,9.8,8.3,2021-01-01
pm-984,11,1,G,Não,Quartzo,5.0,1.1,0.4,9.5,7.5,7.2,4.3,4.08,2021-01-01
pm-986,15,4,F,Não,Ágata,5.0,6.3,6.4,8.8,1.9,8.3,7.5,6.43,2021-01-01
pm-987,,0,L,Não,Ametista,10.0,6.1,8.3,9.0,7.5,7.2,8.6,7.96,2021-01-01
pm-989,13,2,P,Não,Quartzo,5.0,5.8,3.3,0.0,7.5,7.5,6.9,5.21,2021-01-01
pm-991,11,2,N,Não,Ametista,10.0,5.2,5.4,9.0,7.5,7.9,7.7,7.11,2021-01-01
pm-993,15,5,F,Não,Ágata,10.0,6.6,3.6,5.4,5.0,7.0,6.3,6.05,2021-01-01
pm-994,12,2,H,Não,Ametista,5.0,7.4,7.5,9.5,7.5,7.5,8.3,7.6,2021-01-01
pm-995,,1,F,Não,Ágata,5.0,0.9,5.8,8.0,7.5,7.7,7.9,5.75,2021-01-01
pm-996,11,2,G,Não,Ametista,10.0,5.6,5.8,9.0,7.5,7.3,6.2,6.89,2021-01-01
pm-997,10,2,A,Sim,Topázio,10.0,8.6,10.0,8.5,5.0,7.9,9.5,8.77,2021-01-01
pm-999,13,3,G,Não,Ágata,10.0,6.4,6.1,7.9,4.4,6.9,7.2,6.86,2021-01-01
pm-1001,,0,K,Sim,Topázio,10.0,6.9,10.0,9.5,7.5,8.4,10.0,8.93,2021-01-01
pm-1002,15,3,J,Não,Ametista,5.0,7.5,8.3,8.8,7.5,7.7,8.1,7.69,2021-01-01
pm-1004,9,0,I,Não,Ametista,5.0,6.4,10.0,10.0,6.9,7.8,6.3,7.51,2021-01-01
pm-1007,12,2,P,Não,Quartzo,5.0,0.8,1.7,0.0,7.5,7.2,6.5,3.75,2021-01-01
pm-1009,,0,S,Não,Ametista,10.0,6.3,10.0,7.0,7.5,2.5,7.2,7.4,2021-01-01
pm-1010,10,1,B,Não,Ametista,5.0,5.2,10.0,8.0,7.5,7.5,8.1,7.45,2021-01-01
pm-1013,,2,M,Não,Ametista,5.0,6.1,7.9,9.0,7.5,8.1,7.7,7.29,2021-01-01
pm-1014,11,1,N,Não,Ametista,5.0,6.3,8.3,9.0,7.5,8.1,8.7,7.64,2021-01-01
pm-1015,13,3,J,Sim,Topázio,10.0,6.9,8.9,9.6,7.5,7.9,9.1,8.48,2021-01-01
pm-1016,13,2,H,Não,Quartzo,5.0,1.1,0.8,9.0,7.5,7.5,8.3,4.95,2021-01-01
pm-1017,12,3,J,Sim,Ametista,10.0,5.8,7.2,8.8,7.5,7.9,9.2,7.84,2021-01-01
pm-1022,9,1,F,Não,Ametista,10.0,1.9,9.2,9.0,7.5,7.7,7.9,7.22,2021-01-01
pm-1023,,0,O,Sim,Ametista,5.0,5.8,10.0,9.0,7.5,7.5,9.2,7.9,2021-01-01
pm-1026,,3,B,Não,Ametista,10.0,5.6,6.1,9.6,7.5,7.1,6.2,7.01,2021-01-01
pm-1027,16,6,C,Não,Ágata,10.0,6.8,3.9,7.5,0.0,7.1,5.4,5.67,2021-01-01
pm-1028,13,2,D,Não,Ametista,5.0,7.1,5.4,8.4,7.5,7.5,7.8,6.92,2021-01-01
pm-1029,11,2,P,Sim,Topázio,10.0,8.4,7.9,9.0,7.5,9.2,9.7,8.78,2021-01-01
pm-1031,9,1,B,Sim,Topázio,10.0,8.1,10.0,9.5,7.5,7.5,9.0,8.86,2021-01-01
pm-1032,,1,R,Não,Ametista,5.0,5.1,8.3,10.0,7.5,8.5,8.3,7.45,2021-01-01
pm-1034,12,2,M,Sim,Ametista,5.0,5.8,9.2,8.0,7.5,8.3,9.0,7.68,2021-01-01
pm-1035,11,1,C,Sim,Ametista,5.0,6.0,7.9,9.5,6.9,8.8,9.6,7.72,2021-01-01
pm-1038,,4,F,Não,Ágata,10.0,6.5,6.1,8.3,0.0,8.0,7.3,6.62,2021-01-01
pm-1043,,0,M,Não,Topázio,10.0,6.8,10.0,9.5,7.5,7.5,7.8,8.37,2021-01-01
pm-1044,,0,L,Não,Topázio,10.0,5.5,10.0,9.0,7.5,7.5,8.8,8.25,2021-01-01
pm-1049,,1,R,Não,Ametista,5.0,6.0,8.8,7.9,7.5,8.5,8.1,7.46,2021-01-01
pm-1050,,0,R,Sim,Topázio,10.0,6.9,10.0,10.0,7.5,7.5,9.5,8.79,2021-01-01
pm-1051,13,3,F,Não,Quartzo,10.0,1.3,1.7,0.0,7.5,6.9,2.9,3.6,2021-01-01
pm-1055,,3,F,Não,Ágata,10.0,4.7,4.7,7.5,5.0,7.7,7.6,6.42,2021-01-01
pm-1057,,3,L,Sim,Ametista,10.0,5.8,5.6,8.3,7.5,8.3,9.0,7.49,2021-01-01
pm-1063,,0,S,Não,Quartzo,5.0,2.3,0.0,9.5,7.5,7.5,7.5,4.9,2021-01-01
pm-1064,,0,N,Não,Ágata,5.0,6.3,10.0,10.0,0.0,5.0,7.8,6.82,2021-01-01
pm-1065,,0,R,Não,Ametista,5.0,7.0,10.0,9.5,7.5,7.5,8.3,8.0,2021-01-01
pm-1066,,3,M,Não,Ágata,10.0,5.8,4.7,6.7,7.5,7.3,6.5,6.54,2021-01-01
pm-1067,10,1,E,Sim,Topázio,5.0,8.1,10.0,9.5,7.5,8.8,9.2,8.54,2021-01-01
pm-1068,,6,A,Não,Ametista,5.0,6.8,8.6,9.2,7.5,8.1,7.2,7.5,2021-01-01
pm-1070,11,1,E,Não,Ametista,5.0,5.4,9.6,9.5,7.5,8.3,8.7,7.76,2021-01-01
pm-1071,,2,A,Não,Ametista,5.0,5.7,7.1,9.5,7.5,7.3,8.6,7.19,2021-01-01
pm-1072,13,3,C,Não,Ametista,10.0,4.6,5.3,9.2,7.5,7.5,8.2,7.03,2021-01-01
pm-1073,,1,B,Não,Ametista,5.0,5.4,8.3,8.5,7.5,7.5,6.6,6.91,2021-01-01
pm-1075,15,5,A,Sim,Ametista,10.0,6.3,7.2,7.5,7.5,7.8,9.4,7.86,2021-01-01
pm-1078,12,2,R,Não,Quartzo,5.0,0.0,1.7,9.0,8.1,7.7,5.7,4.45,2021-01-01
pm-1083,,2,E,Não,Quartzo,5.0,0.0,2.9,0.0,5.0,7.8,5.7,3.5,2021-01-01
pm-1084,9,1,F,Não,Ametista,10.0,5.6,9.6,8.0,6.9,7.9,8.2,7.95,2021-01-01
pm-1085,15,4,L,Não,Ágata,5.0,3.9,7.5,8.8,7.5,7.3,5.5,6.23,2021-01-01
pm-1086,,0,O,Não,Ametista,5.0,6.2,10.0,7.9,7.5,7.5,8.6,7.75,2021-01-01
pm-1087,12,2,M,Não,Ametista,5.0,5.0,8.8,8.5,7.5,8.1,8.3,7.33,2021-01-01
pm-1089,11,1,G,Não,Ágata,5.0,3.6,2.9,9.0,7.5,7.5,7.2,5.65,2021-01-01
pm-1090,11,1,M,Sim,Ametista,5.0,3.7,8.8,8.5,7.5,7.9,9.0,7.18,2021-01-01
pm-1093,17,6,A,Não,Ametista,10.0,5.4,7.2,7.9,7.5,8.0,6.8,7.22,2021-01-01
pm-1095,8,1,C,Sim,Topázio,10.0,8.9,9.2,10.0,8.1,9.2,9.7,9.29,2021-01-01
pm-1096,,3,B,Sim,Topázio,10.0,7.5,8.9,10.0,7.5,8.3,9.7,8.81,2021-01-01
pm-1098,,0,L,Não,Topázio,10.0,5.3,10.0,10.0,7.5,7.5,8.8,8.31,2021-01-01
pm-1099,,1,F,Não,Topázio,10.0,5.9,9.6,10.0,6.3,8.1,8.9,8.33,2021-01-01
pm-1103,14,2,G,Não,Quartzo,5.0,3.3,2.9,0.0,5.6,6.0,5.5,4.0,2021-01-01
pm-1104,,1,N,Não,Ametista,5.0,3.6,7.9,9.5,7.5,7.9,7.9,6.89,2021-01-01
pm-1105,12,2,D,Não,Ágata,5.0,5.5,6.3,9.5,6.3,7.3,7.3,6.62,2021-01-01
pm-1107,,2,B,Não,Ametista,5.0,8.0,9.6,10.0,7.5,7.5,8.5,8.22,2021-01-01
pm-1110,11,2,A,Não,Ágata,10.0,5.1,5.4,9.0,7.5,6.5,7.3,6.87,2021-01-01
pm-1112,17,7,A,Não,Ametista,10.0,6.5,7.2,8.3,6.3,7.8,6.3,7.24,2021-01-01
pm-1114,,3,M,Não,Ágata,10.0,6.5,4.4,7.5,7.5,6.9,5.0,6.38,2021-01-01
pm-1115,,1,E,Não,Quartzo,5.0,0.4,1.7,0.0,6.9,7.1,6.7,3.64,2021-01-01
pm-1117,,0,N,Não,Ametista,10.0,6.8,8.3,9.5,0.0,7.5,7.0,7.13,2021-01-01
pm-1119,9,2,A,Não,Ametista,10.0,5.6,5.8,10.0,7.5,7.1,8.2,7.38,2021-01-01
pm-1122,,4,L,Não,Ametista,10.0,8.4,5.8,8.8,7.5,7.8,8.3,7.91,2021-01-01
pm-1123,16,4,G,Não,Ametista,5.0,7.5,8.6,7.5,6.3,8.3,8.5,7.63,2021-01-01
pm-1124,,4,F,Não,Ametista,5.0,6.0,8.6,7.9,5.6,8.1,8.4,7.26,2021-01-01
pm-1126,,3,G,Não,Quartzo,5.0,4.0,3.3,7.1,7.5,6.7,4.8,5.05,2021-01-01
pm-1127,13,3,A,Não,Ametista,10.0,5.5,7.8,9.2,6.3,7.9,7.8,7.55,2021-01-01
pm-1128,15,4,F,Não,Ametista,5.0,8.1,8.9,9.2,5.0,8.8,8.9,7.96,2021-01-01
pm-1129,11,2,I,Não,Ametista,10.0,4.6,7.9,6.8,6.9,7.7,8.1,7.26,2021-01-01
pm-1130,12,2,N,Sim,Topázio,5.0,9.5,10.0,10.0,7.5,9.8,9.9,9.11,2021-01-01
pm-1131,14,3,M,Não,Ágata,5.0,4.1,5.6,7.1,7.5,6.9,6.0,5.77,2021-01-01
pm-1132,18,7,A,Não,Ametista,5.0,8.0,8.6,7.1,7.5,8.3,7.4,7.58,2021-01-01
pm-1136,15,4,E,Sim,Topázio,5.0,8.2,9.2,8.8,7.5,8.8,9.1,8.29,2021-01-01
pm-1139,13,3,C,Não,Ágata,5.0,5.0,5.8,8.8,7.5,7.5,7.3,6.5,2021-01-01
pm-1140,,5,B,Não,Ágata,5.0,5.5,6.1,7.5,7.5,7.8,7.2,6.54,2021-01-01
pm-1141,14,2,P,Não,Ametista,5.0,6.9,5.0,7.4,7.5,8.1,8.9,6.97,2021-01-01
pm-1143,,0,O,Não,Ametista,5.0,6.3,10.0,8.5,3.8,7.5,7.1,7.15,2021-01-01
pm-1146,,3,A,Não,Ametista,10.0,6.1,7.2,9.6,7.5,7.5,8.3,7.78,2021-01-01
pm-1147,,5,L,Não,Ametista,5.0,8.9,8.1,9.6,7.5,8.8,8.6,8.18,2021-01-01
pm-1149,11,0,P,Não,Ágata,5.0,5.4,4.2,9.0,7.5,5.0,6.3,5.82,2021-01-01
pm-1150,10,1,G,Não,Ametista,5.0,5.8,8.8,8.0,7.5,8.3,7.6,7.32,2021-01-01
pm-1151,,3,L,Não,Ágata,5.0,7.8,5.3,0.0,7.5,7.9,6.3,5.93,2021-01-01
pm-1155,,0,R,Sim,Topázio,10.0,7.7,10.0,9.5,7.5,8.4,9.8,9.05,2021-01-01
pm-1156,14,4,A,Não,Ágata,10.0,6.5,5.3,8.8,5.6,7.0,6.2,6.73,2021-01-01
pm-1157,,0,R,Não,Ametista,10.0,7.1,6.7,7.5,7.5,7.5,8.2,7.63,2021-01-01
pm-1159,16,5,L,Não,Ametista,5.0,8.6,8.3,8.8,7.5,8.3,8.4,8.01,2021-01-01
pm-1160,,4,A,Não,Ametista,10.0,5.8,5.8,7.9,7.5,8.0,7.4,7.13,2021-01-01
pm-1161,15,3,L,Não,Ágata,5.0,6.9,6.1,7.9,3.8,5.8,8.1,6.46,2021-01-01
pm-1164,,0,S,Não,Ágata,5.0,6.2,5.0,9.0,7.5,7.5,7.2,6.57,2021-01-01
pm-1165,14,3,F,Não,Ametista,5.0,7.2,8.6,7.9,7.5,7.7,8.9,7.76,2021-01-01
pm-1166,14,2,E,Não,Quartzo,5.0,3.5,2.1,0.0,6.9,5.4,5.7,3.98,2021-01-01
pm-1167,10,2,G,Não,Ágata,10.0,1.8,6.3,10.0,7.5,6.9,6.2,6.29,2021-01-01
pm-1168,12,1,M,Sim,Ametista,5.0,6.9,9.6,9.5,7.5,8.1,9.0,8.1,2021-01-01
pm-1170,10,1,E,Não,Quartzo,5.0,0.0,1.3,9.5,8.1,7.3,5.2,4.28,2021-01-01
pm-1171,13,3,F,Sim,Topázio,10.0,9.2,8.9,8.8,6.3,9.2,9.9,9.02,2021-01-01
pm-1174,16,6,C,Não,Ágata,10.0,6.0,7.2,8.3,3.8,6.7,6.3,6.78,2021-01-01
pm-1175,11,1,J,Não,Ágata,5.0,2.2,6.3,8.0,7.5,8.4,6.7,5.92,2021-01-01
pm-1176,16,5,B,Sim,Ametista,5.0,8.5,6.9,9.2,8.1,8.4,9.3,8.0,2021-01-01
pm-1181,11,1,F,Não,Ametista,5.0,7.6,9.6,9.0,5.6,8.1,8.7,7.96,2021-01-01
pm-1182,,0,L,Não,Ametista,10.0,4.4,8.3,7.4,7.5,6.6,6.6,7.01,2021-01-01
pm-1183,,1,B,Não,Ametista,5.0,6.4,9.2,8.5,7.5,7.5,8.3,7.61,2021-01-01
pm-1190,12,2,M,Não,Ametista,5.0,6.1,8.8,8.5,7.5,8.1,8.3,7.55,2021-01-01
pm-1191,13,3,A,Não,Quartzo,10.0,1.9,2.5,7.5,4.4,7.1,4.2,4.62,2021-01-01
pm-1195,12,3,B,Não,Topázio,10.0,7.4,8.6,9.2,7.5,7.9,8.3,8.32,2021-01-01
pm-1196,,7,A,Não,Ametista,10.0,6.1,6.9,9.2,7.5,8.3,9.0,7.89,2021-01-01
pm-1197,17,7,A,Não,Ametista,10.0,7.8,8.3,8.3,7.5,7.8,7.3,8.04,2021-01-01
pm-1198,12,2,J,Não,Quartzo,5.0,2.4,3.3,9.5,5.0,6.7,5.3,4.81,2021-01-01
pm-1199,,0,S,Não,Ametista,5.0,4.9,8.3,8.5,7.5,7.5,7.7,7.02,2021-01-01
pm-1201,,7,A,Não,Ametista,10.0,6.5,6.1,7.1,5.6,8.1,7.1,7.03,2021-01-01
pm-1204,,1,G,Sim,Topázio,10.0,6.9,9.6,10.0,7.5,8.3,9.6,8.8,2021-01-01
pm-1205,10,2,A,Não,Ametista,10.0,5.5,9.2,8.5,7.5,7.3,8.9,8.04,2021-01-01
pm-1206,,0,T,Sim,Topázio,10.0,7.6,10.0,8.5,7.5,8.1,9.7,8.87,2021-01-01
pm-1210,,0,L,Não,Topázio,10.0,6.8,10.0,8.0,7.5,7.5,8.0,8.25,2021-01-01
pm-1211,,0,L,Não,Ágata,10.0,4.8,6.7,8.4,7.5,6.6,6.1,6.75,2021-01-01
pm-1212,,1,G,Não,Ágata,5.0,3.3,4.2,9.0,6.3,7.5,7.2,5.7,2021-01-01
pm-1214,,1,M,Sim,Ametista,5.0,3.0,10.0,10.0,7.5,8.1,9.2,7.5,2021-01-01
pm-1215,11,1,B,Não,Ametista,5.0,6.3,10.0,9.5,2.5,7.5,8.4,7.4,2021-01-01
pm-1217,14,3,A,Sim,Ametista,5.0,7.6,8.6,8.8,7.5,9.2,9.5,8.18,2021-01-01
pm-1219,14,5,B,Não,Ametista,10.0,7.9,7.5,7.9,7.5,8.6,8.6,8.2,2021-01-01
pm-1221,,2,N,Sim,Topázio,5.0,8.0,10.0,9.0,7.5,9.8,9.4,8.62,2021-01-01
pm-1223,12,2,R,Não,Ágata,5.0,4.7,8.3,6.8,8.1,8.1,6.8,6.78,2021-01-01
pm-1226,12,2,R,Não,Ágata,5.0,4.7,8.3,5.3,8.1,8.1,6.8,6.62,2021-01-01
pm-1228,12,3,L,Não,Quartzo,10.0,3.1,0.6,0.0,7.5,6.3,2.5,3.6,2021-01-01
pm-1229,10,1,J,Não,Ágata,5.0,0.7,5.8,9.5,4.4,8.1,7.9,5.59,2021-01-01
pm-1230,13,4,G,Não,Ametista,10.0,5.8,8.6,7.1,6.9,8.1,8.1,7.71,2021-01-01
pm-1231,13,2,E,Não,Quartzo,5.0,3.1,1.7,0.0,6.3,7.5,6.5,4.13,2021-01-01
pm-1232,13,2,H,Não,Quartzo,5.0,0.9,0.8,0.0,7.5,6.3,2.5,2.72,2021-01-01
pm-1233,,5,F,Não,Ametista,10.0,7.8,6.7,9.6,5.0,7.7,6.5,7.42,2021-01-01
pm-1234,,0,L,Não,Ametista,10.0,5.6,6.7,8.5,7.5,7.5,7.2,7.23,2021-01-01
pm-1237,14,3,F,Não,Quartzo,5.0,2.3,2.2,6.7,7.5,7.1,4.2,4.37,2021-01-01
pm-1239,,1,R,Não,Ágata,5.0,2.0,5.8,8.5,7.5,7.3,5.9,5.57,2021-01-01
pm-1240,,2,K,Não,Ametista,5.0,4.3,7.9,7.4,7.5,7.9,8.5,6.92,2021-01-01
pm-1242,,1,G,Não,Quartzo,5.0,2.4,4.6,7.4,7.5,8.1,6.6,5.51,2021-01-01
pm-1244,10,1,B,Não,Ametista,5.0,5.8,8.8,10.0,7.5,7.5,7.4,7.39,2021-01-01
pm-1248,14,3,G,Não,Ágata,5.0,6.5,3.9,9.2,5.6,7.7,6.1,6.05,2021-01-01
pm-1250,14,3,R,Não,Ágata,5.0,5.8,5.8,6.7,6.9,7.5,7.1,6.34,2021-01-01
pm-1251,15,3,M,Não,Ametista,10.0,8.1,7.2,8.8,6.3,7.5,7.4,7.79,2021-01-01
pm-1254,13,3,C,Não,Ametista,10.0,6.8,5.8,9.2,7.5,7.5,7.2,7.38,2021-01-01
pm-1256,16,5,A,Não,Ágata,5.0,3.6,7.5,9.2,7.5,7.7,6.9,6.54,2021-01-01
pm-1260,11,1,C,Não,Ágata,5.0,3.9,5.0,9.0,7.5,7.7,7.3,6.16,2021-01-01
pm-1264,11,2,E,Não,Ágata,10.0,3.1,4.2,8.0,8.1,7.3,7.3,6.25,2021-01-01
pm-1266,13,3,R,Não,Quartzo,10.0,1.8,3.3,10.0,5.6,6.9,2.8,4.82,2021-01-01
pm-1268,,1,A,Não,Ametista,5.0,5.0,7.5,8.0,7.5,7.5,8.4,6.98,2021-01-01
pm-1275,10,1,G,Sim,Topázio,5.0,7.8,9.6,9.5,7.5,8.3,9.8,8.47,2021-01-01
pm-1278,10,0,P,Não,Ágata,5.0,4.6,4.2,8.0,7.5,6.3,6.2,5.67,2021-01-01
pm-1279,,5,L,Não,Quartzo,10.0,3.8,1.9,8.3,0.0,7.3,5.1,4.73,2021-01-01
pm-1285,9,1,J,Sim,Topázio,10.0,5.9,10.0,9.0,7.5,7.7,9.1,8.41,2021-01-01
pm-1286,,0,K,Não,Ametista,10.0,6.5,8.3,10.0,7.5,7.8,7.6,8.02,2021-01-01
pm-1287,11,0,J,Não,Ametista,5.0,5.3,10.0,8.0,7.5,7.5,8.4,7.55,2021-01-01
pm-1288,17,7,A,Não,Ágata,10.0,5.8,7.2,8.8,5.6,6.7,5.4,6.79,2021-01-01
pm-1289,13,2,L,Não,Ágata,5.0,4.8,7.9,8.5,7.5,7.9,7.1,6.86,2021-01-01
pm-1292,12,3,A,Não,Topázio,10.0,6.7,9.7,9.6,7.5,8.8,8.7,8.61,2021-01-01
pm-1296,11,1,G,Não,Ágata,5.0,3.5,8.8,9.5,7.5,7.5,7.2,6.84,2021-01-01
pm-1298,9,0,O,Não,Ametista,5.0,6.4,8.3,10.0,7.5,7.5,7.8,7.52,2021-01-01
pm-1299,15,7,A,Não,Ametista,10.0,7.2,8.3,7.1,7.5,8.3,7.8,7.94,2021-01-01
pm-1300,,1,J,Não,Ametista,5.0,5.3,8.8,9.0,7.5,7.9,7.8,7.3,2021-01-01
pm-1301,,3,D,Não,Ametista,10.0,6.0,7.5,9.6,7.5,8.3,8.7,7.98,2021-01-01
pm-1302,12,1,R,Não,Quartzo,5.0,0.6,3.3,0.0,7.5,7.2,5.3,3.83,2021-01-01
pm-1307,,2,B,Não,Ametista,10.0,4.8,6.7,7.0,7.5,7.5,7.2,6.92,2021-01-01
pm-1308,,3,D,Não,Quartzo,5.0,2.3,3.3,7.1,2.5,7.5,7.8,4.89,2021-01-01
pm-1310,,3,A,Não,Ágata,10.0,3.5,5.3,9.2,7.5,7.5,7.2,6.62,2021-01-01
pm-1315,13,2,B,Não,Quartzo,5.0,4.3,3.8,8.9,4.4,5.0,5.7,5.08,2021-01-01
pm-1319,11,2,R,Não,Ametista,10.0,6.3,8.3,6.4,5.0,8.1,8.4,7.57,2021-01-01
pm-1323,11,2,N,Não,Ametista,10.0,5.1,8.8,8.0,5.6,7.9,7.9,7.52,2021-01-01
pm-1324,11,2,J,Não,Ametista,10.0,3.4,8.8,8.5,7.5,7.5,7.1,7.19,2021-01-01
pm-1326,,2,K,Não,Quartzo,5.0,1.3,3.8,9.0,5.6,6.9,3.7,4.4,2021-01-01
pm-1330,,4,E,Não,Ametista,5.0,5.5,8.3,8.8,7.5,7.5,7.3,7.12,2021-01-01
pm-1332,,0,R,Sim,Topázio,10.0,6.6,10.0,10.0,7.5,7.5,9.8,8.78,2021-01-01
pm-1334,,0,T,Sim,Topázio,10.0,7.4,10.0,8.5,7.5,8.1,9.7,8.82,2021-01-01
pm-1335,,2,G,Não,Quartzo,10.0,3.4,3.8,0.0,7.5,6.7,4.9,4.83,2021-01-01
pm-1338,11,2,C,Não,Ágata,10.0,5.2,2.1,7.9,7.5,7.7,8.7,6.51,2021-01-01
pm-1343,12,2,K,Não,Quartzo,5.0,1.3,1.3,10.0,5.6,6.9,3.7,4.0,2021-01-01
pm-1344,15,2,R,Não,Ágata,2.5,2.0,5.8,9.5,5.6,8.1,7.6,5.66,2021-01-01
pm-1345,,0,L,Não,Ágata,5.0,4.9,6.7,9.0,7.5,7.2,7.1,6.61,2021-01-01
pm-1348,14,3,J,Não,Ametista,5.0,6.9,8.6,7.5,6.3,7.5,8.5,7.42,2021-01-01
pm-2,,0,K,Não,Ametista,5.0,8.82,7.58,10.0,7.5,5.62,7.92,7.68,2022-01-01
pm-4,12,2,J,Não,Ametista,5.0,5.08,8.07,10.0,7.5,6.25,8.06,7.12,2022-01-01
pm-5,12,2,L,Não,Ametista,5.0,7.08,8.56,6.42,7.5,6.46,7.83,7.23,2022-01-01
pm-6,,2,K,Não,Ametista,10.0,5.5,9.33,9.0,7.5,6.25,7.5,7.74,2022-01-01
pm-7,,1,U,Não,Ametista,5.0,5.58,9.31,10.0,7.5,5.94,7.92,7.41,2022-01-01
pm-8,16,5,K,Não,Ametista,5.0,7.14,8.27,9.17,5.0,7.66,7.63,7.29,2022-01-01
pm-9,,0,Z,Não,Quartzo,10.0,2.13,6.82,9.0,5.0,3.75,5.5,5.67,2022-01-01
pm-11,10,1,A,Sim,Topázio,5.0,9.83,9.2,8.0,7.5,7.08,9.5,8.46,2022-01-01
pm-16,,1,P,Não,Ágata,5.0,6.33,9.34,8.5,6.88,4.79,6.72,7.0,2022-01-01
pm-17,15,1,G,Não,Ágata,5.0,5.5,6.65,9.5,7.5,5.94,7.5,6.72,2022-01-01
pm-18,16,4,H,Não,Quartzo,5.0,5.22,6.29,0.0,8.12,7.81,7.25,5.85,2022-01-01
pm-19,,2,Q,Não,Ametista,5.0,7.47,9.05,10.0,7.5,6.67,8.11,7.84,2022-01-01
pm-20,,0,Z,Sim,Topázio,10.0,8.47,9.55,10.0,7.5,5.62,8.5,8.62,2022-01-01
pm-21,,3,N,Não,Quartzo,2.5,5.17,5.65,7.92,5.0,7.03,6.22,5.65,2022-01-01
pm-22,,0,Z,Não,Topázio,10.0,9.25,8.98,8.0,7.5,4.69,7.17,8.1,2022-01-01
pm-23,,1,U,Não,Ametista,5.0,9.25,7.8,8.0,7.5,6.56,8.33,7.78,2022-01-01
pm-24,,2,A,Sim,Topázio,10.0,6.75,9.32,10.0,6.88,6.46,8.61,8.27,2022-01-01
